               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.029348,            0.038664,                   0,             0.93444,              0.9411,             0.97475,             0.62089,            0.028391,            0.031541,                   0,           0.0024149,           0.0024149,           0.0024149
                 156,            0.029125,             0.03864,                   0,             0.92884,              0.9411,             0.97368,             0.62344,            0.028321,            0.031631,                   0,           0.0023657,           0.0023657,           0.0023657
                 157,            0.029174,            0.038297,                   0,             0.93157,             0.93525,             0.97338,             0.62259,            0.028145,            0.031633,                   0,           0.0023164,           0.0023164,           0.0023164
                 158,            0.029132,            0.037276,                   0,             0.94217,               0.923,             0.97426,             0.62334,            0.028288,            0.031661,                   0,           0.0022672,           0.0022672,           0.0022672
                 159,            0.028952,            0.037749,                   0,             0.92445,              0.9357,             0.97196,             0.62204,            0.028374,            0.031724,                   0,           0.0022179,           0.0022179,           0.0022179
                 160,             0.02893,             0.03822,                   0,             0.93345,              0.9366,             0.97211,             0.62063,             0.02842,            0.031741,                   0,           0.0021687,           0.0021687,           0.0021687
                 161,            0.028846,            0.037564,                   0,             0.93057,             0.93418,             0.97059,             0.61892,            0.028451,            0.032011,                   0,           0.0021194,           0.0021194,           0.0021194
                 162,            0.028761,             0.03741,                   0,             0.92744,             0.94155,             0.97099,             0.62662,            0.028045,            0.031632,                   0,           0.0020701,           0.0020701,           0.0020701
                 163,            0.028867,            0.037647,                   0,             0.92964,             0.93863,             0.97055,             0.62599,            0.028194,            0.031452,                   0,           0.0020209,           0.0020209,           0.0020209
                 164,            0.028536,            0.037239,                   0,             0.92975,              0.9402,             0.97218,             0.62519,            0.028173,            0.031635,                   0,           0.0019716,           0.0019716,           0.0019716
                 165,            0.028554,             0.03755,                   0,              0.9337,             0.93795,             0.97389,             0.62935,            0.027947,            0.031477,                   0,           0.0019224,           0.0019224,           0.0019224
                 166,            0.028622,            0.037432,                   0,             0.93658,              0.9393,             0.97275,             0.62908,            0.027898,            0.031466,                   0,           0.0018731,           0.0018731,           0.0018731
