               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.029058,             0.03677,                   0,             0.91342,             0.90606,             0.96252,             0.59364,            0.029716,            0.033789,                   0,           0.0058627,           0.0058627,           0.0058627
                  86,            0.029268,            0.037736,                   0,             0.92729,             0.93474,             0.96761,             0.61777,            0.028189,             0.03262,                   0,           0.0058134,           0.0058134,           0.0058134
                  87,            0.028928,            0.037348,                   0,             0.92078,              0.9411,             0.96944,             0.62089,            0.028253,            0.032106,                   0,           0.0057642,           0.0057642,           0.0057642
                  88,            0.028307,            0.037319,                   0,             0.92162,             0.92528,             0.96463,             0.61978,            0.028497,            0.033079,                   0,           0.0057149,           0.0057149,           0.0057149
                  89,            0.028868,            0.037064,                   0,             0.92432,             0.92805,             0.96471,             0.61947,            0.028179,            0.032499,                   0,           0.0056657,           0.0056657,           0.0056657
                  90,            0.028753,             0.03746,                   0,             0.92247,             0.93255,             0.96483,             0.60768,            0.029175,             0.03332,                   0,           0.0056164,           0.0056164,           0.0056164
                  91,            0.028595,            0.036407,                   0,             0.93647,             0.91951,             0.96759,             0.62647,            0.027912,            0.032314,                   0,           0.0055672,           0.0055672,           0.0055672
                  92,            0.028365,            0.035743,                   0,             0.91723,              0.9375,             0.96877,             0.62257,            0.027991,            0.031969,                   0,           0.0055179,           0.0055179,           0.0055179
                  93,            0.028196,            0.037145,                   0,             0.92855,             0.92896,             0.96716,             0.62601,            0.027909,            0.032036,                   0,           0.0054687,           0.0054687,           0.0054687
                  94,            0.028085,            0.036283,                   0,             0.93236,             0.92355,             0.96796,             0.62368,             0.02803,            0.032356,                   0,           0.0054194,           0.0054194,           0.0054194
                  95,            0.028123,            0.037158,                   0,             0.93486,             0.92928,             0.96947,             0.62828,            0.027754,            0.032199,                   0,           0.0053701,           0.0053701,           0.0053701
                  96,            0.028166,            0.036219,                   0,             0.94049,             0.91673,             0.96515,             0.62244,            0.028017,            0.032195,                   0,           0.0053209,           0.0053209,           0.0053209
                  97,            0.028065,            0.036225,                   0,             0.91771,             0.92626,             0.96364,             0.61974,            0.028288,            0.032735,                   0,           0.0052716,           0.0052716,           0.0052716
                  98,            0.027651,            0.035894,                   0,               0.931,             0.93423,             0.96644,              0.6332,            0.027611,            0.031766,                   0,           0.0052224,           0.0052224,           0.0052224
                  99,             0.02791,            0.036356,                   0,              0.9401,             0.92443,             0.96564,             0.63013,            0.027622,            0.031876,                   0,           0.0051731,           0.0051731,           0.0051731
                 100,            0.027912,            0.037118,                   0,             0.93444,             0.92446,             0.96761,             0.63046,            0.027735,            0.032165,                   0,           0.0051239,           0.0051239,           0.0051239
                 101,            0.027718,            0.036461,                   0,             0.93689,             0.93448,              0.9694,             0.63176,            0.027652,            0.031664,                   0,           0.0050746,           0.0050746,           0.0050746
                 102,            0.027108,            0.034874,                   0,             0.93377,              0.9375,              0.9706,             0.63685,            0.027601,            0.031811,                   0,           0.0050254,           0.0050254,           0.0050254
                 103,            0.027375,            0.036015,                   0,             0.92919,              0.9411,              0.9684,             0.63387,            0.027497,            0.031878,                   0,           0.0049761,           0.0049761,           0.0049761
                 104,             0.02712,            0.035913,                   0,              0.9365,             0.94169,             0.97077,               0.632,            0.027769,             0.03178,                   0,           0.0049269,           0.0049269,           0.0049269
                 105,            0.027543,            0.035703,                   0,             0.94098,             0.93121,             0.96871,             0.62798,            0.028068,            0.032163,                   0,           0.0048776,           0.0048776,           0.0048776
                 106,            0.027405,            0.035688,                   0,             0.93312,              0.9321,             0.96583,             0.63642,             0.02729,             0.03165,                   0,           0.0048284,           0.0048284,           0.0048284
                 107,            0.026796,            0.035191,                   0,             0.92766,             0.94245,             0.96572,             0.62677,            0.027911,            0.032193,                   0,           0.0047791,           0.0047791,           0.0047791
                 108,            0.026999,            0.035249,                   0,             0.93265,             0.93396,             0.96588,             0.63621,            0.027359,            0.032137,                   0,           0.0047299,           0.0047299,           0.0047299
                 109,            0.027265,            0.035947,                   0,             0.94006,             0.93165,             0.96912,             0.63777,            0.027285,            0.031495,                   0,           0.0046806,           0.0046806,           0.0046806
                 110,            0.026715,            0.035319,                   0,             0.94085,             0.93345,             0.97303,             0.64519,            0.027029,            0.031281,                   0,           0.0046313,           0.0046313,           0.0046313
                 111,            0.027157,            0.034777,                   0,              0.9348,              0.9412,             0.96985,             0.64017,            0.027346,            0.031699,                   0,           0.0045821,           0.0045821,           0.0045821
                 112,            0.026747,            0.036415,                   0,             0.93659,             0.92985,             0.96943,             0.64053,            0.027234,             0.03181,                   0,           0.0045328,           0.0045328,           0.0045328
                 113,            0.026962,            0.035157,                   0,             0.93198,             0.93025,              0.9678,             0.64036,            0.027042,             0.03179,                   0,           0.0044836,           0.0044836,           0.0044836
                 114,            0.026647,            0.034596,                   0,             0.94341,             0.92957,             0.96851,             0.64289,             0.02692,            0.031297,                   0,           0.0044343,           0.0044343,           0.0044343
                 115,            0.026662,            0.034818,                   0,             0.93906,             0.93541,             0.97135,             0.64837,            0.026782,            0.031398,                   0,           0.0043851,           0.0043851,           0.0043851
                 116,            0.026271,            0.034789,                   0,             0.94487,             0.92472,             0.96762,             0.64001,            0.027256,            0.031726,                   0,           0.0043358,           0.0043358,           0.0043358
                 117,             0.02621,            0.034953,                   0,             0.93825,             0.92626,             0.97055,             0.64299,            0.027141,            0.031854,                   0,           0.0042866,           0.0042866,           0.0042866
                 118,            0.025767,            0.034256,                   0,             0.93413,             0.94065,             0.97103,             0.64354,            0.027023,            0.031562,                   0,           0.0042373,           0.0042373,           0.0042373
                 119,            0.025819,            0.034225,                   0,             0.94037,             0.93594,             0.96909,             0.64694,            0.027002,            0.031851,                   0,           0.0041881,           0.0041881,           0.0041881
                 120,            0.026286,            0.034999,                   0,              0.9405,             0.92761,             0.96457,             0.64114,            0.027197,            0.032165,                   0,           0.0041388,           0.0041388,           0.0041388
                 121,            0.025985,            0.034626,                   0,             0.94052,             0.93139,             0.96966,             0.64661,            0.026818,            0.031551,                   0,           0.0040896,           0.0040896,           0.0040896
                 122,            0.026064,            0.034588,                   0,             0.94045,             0.93031,             0.96838,             0.64678,            0.026715,            0.031405,                   0,           0.0040403,           0.0040403,           0.0040403
                 123,            0.025776,            0.034185,                   0,             0.93229,              0.9393,             0.97112,             0.65152,            0.026492,            0.031249,                   0,            0.003991,            0.003991,            0.003991
                 124,            0.026022,            0.034028,                   0,             0.94688,              0.9298,             0.96838,             0.64573,             0.02685,            0.031265,                   0,           0.0039418,           0.0039418,           0.0039418
                 125,            0.025692,            0.033905,                   0,             0.94144,             0.93241,             0.97302,             0.65526,              0.0265,            0.031207,                   0,           0.0038925,           0.0038925,           0.0038925
                 126,            0.025829,            0.034061,                   0,             0.94628,             0.92671,              0.9679,             0.64831,            0.026837,            0.031546,                   0,           0.0038433,           0.0038433,           0.0038433
                 127,            0.025586,            0.034166,                   0,             0.94225,             0.93904,             0.97338,             0.65768,            0.026336,             0.03113,                   0,            0.003794,            0.003794,            0.003794
                 128,            0.025449,            0.033545,                   0,             0.93789,              0.9348,               0.972,             0.65282,            0.026573,            0.031617,                   0,           0.0037448,           0.0037448,           0.0037448
                 129,             0.02531,            0.033521,                   0,             0.93623,             0.93737,             0.97222,             0.65828,            0.026473,            0.031289,                   0,           0.0036955,           0.0036955,           0.0036955
                 130,            0.025269,            0.032819,                   0,             0.92988,             0.94604,             0.97106,             0.65749,            0.026321,            0.031222,                   0,           0.0036463,           0.0036463,           0.0036463
                 131,             0.02527,            0.033769,                   0,             0.94656,             0.93179,             0.97336,             0.65642,            0.026445,            0.031475,                   0,            0.003597,            0.003597,            0.003597
                 132,            0.024994,            0.033905,                   0,             0.95268,             0.93234,             0.97161,             0.65151,            0.026548,            0.031641,                   0,           0.0035478,           0.0035478,           0.0035478
                 133,            0.025412,            0.033328,                   0,             0.94696,             0.93525,             0.97242,             0.65156,             0.02655,            0.031484,                   0,           0.0034985,           0.0034985,           0.0034985
                 134,            0.024858,            0.033487,                   0,             0.94008,             0.93825,             0.97078,             0.65884,            0.026396,            0.031519,                   0,           0.0034493,           0.0034493,           0.0034493
                 135,            0.024754,            0.032752,                   0,             0.94533,             0.93705,             0.97216,             0.66355,            0.026004,            0.030926,                   0,              0.0034,              0.0034,              0.0034
                 136,             0.02483,            0.033707,                   0,             0.93572,             0.94245,             0.97182,             0.66002,            0.026175,            0.031157,                   0,           0.0033507,           0.0033507,           0.0033507
                 137,            0.024692,            0.032914,                   0,             0.95742,             0.93019,             0.97251,             0.66312,            0.026079,             0.03097,                   0,           0.0033015,           0.0033015,           0.0033015
                 138,            0.024546,            0.032469,                   0,             0.95193,             0.92613,             0.97073,             0.66445,             0.02598,            0.031134,                   0,           0.0032522,           0.0032522,           0.0032522
                 139,            0.024714,            0.033252,                   0,             0.94667,             0.93705,             0.97139,             0.66125,            0.026122,            0.030948,                   0,            0.003203,            0.003203,            0.003203
                 140,            0.024811,             0.03253,                   0,             0.94433,             0.93076,             0.97127,              0.6635,            0.026163,            0.031167,                   0,           0.0031537,           0.0031537,           0.0031537
                 141,            0.024533,            0.031781,                   0,             0.94264,             0.93107,             0.97024,             0.66062,            0.026398,            0.031991,                   0,           0.0031045,           0.0031045,           0.0031045
                 142,             0.02431,            0.032952,                   0,             0.95975,             0.91996,             0.97196,             0.66545,            0.025761,            0.030919,                   0,           0.0030552,           0.0030552,           0.0030552
                 143,            0.024423,            0.032827,                   0,             0.94752,             0.93121,             0.96934,             0.66688,            0.025845,            0.031553,                   0,            0.003006,            0.003006,            0.003006
                 144,            0.024609,            0.032597,                   0,             0.94808,              0.9339,             0.97001,             0.66536,            0.025871,            0.031394,                   0,           0.0029567,           0.0029567,           0.0029567
                 145,            0.024136,            0.032646,                   0,             0.94863,              0.9383,             0.97299,              0.6689,            0.025795,            0.030802,                   0,           0.0029075,           0.0029075,           0.0029075
                 146,             0.02431,            0.032301,                   0,             0.95148,              0.9321,             0.97177,             0.66827,             0.02598,            0.031199,                   0,           0.0028582,           0.0028582,           0.0028582
                 147,            0.023947,            0.031958,                   0,             0.94341,              0.9384,             0.97094,             0.66555,            0.025926,             0.03137,                   0,            0.002809,            0.002809,            0.002809
                 148,            0.023944,             0.03234,                   0,             0.93879,             0.94245,             0.97285,             0.66561,            0.025908,             0.03105,                   0,           0.0027597,           0.0027597,           0.0027597
                 149,            0.023939,            0.031543,                   0,             0.94233,             0.93301,             0.97113,              0.6704,            0.025763,            0.031414,                   0,           0.0027104,           0.0027104,           0.0027104
                 150,            0.023981,             0.03132,                   0,             0.94504,             0.93435,             0.97022,             0.66617,            0.025853,            0.031372,                   0,           0.0026612,           0.0026612,           0.0026612
                 151,            0.023735,            0.032124,                   0,             0.95085,             0.93435,             0.97248,             0.67184,            0.025529,            0.030932,                   0,           0.0026119,           0.0026119,           0.0026119
                 152,            0.023559,            0.031368,                   0,             0.94323,             0.94379,              0.9711,             0.67147,            0.025639,            0.031078,                   0,           0.0025627,           0.0025627,           0.0025627
                 153,            0.024013,            0.032483,                   0,             0.95267,              0.9348,             0.96953,             0.66681,            0.025661,            0.030782,                   0,           0.0025134,           0.0025134,           0.0025134
                 154,            0.023753,            0.032176,                   0,              0.9452,             0.93435,             0.97102,              0.6707,            0.025669,            0.031162,                   0,           0.0024642,           0.0024642,           0.0024642
