               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 173,              1.1458,             0.54369,              1.3801,             0.95036,             0.93837,             0.97856,             0.72889,                   0,                   0,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,              1.1228,             0.53918,              1.3692,             0.94268,             0.94245,             0.97677,             0.72987,                   0,                   0,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,              1.1136,             0.53106,              1.3567,             0.93868,             0.94293,              0.9752,             0.72555,                   0,                   0,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,              1.1154,             0.53179,              1.3689,             0.93481,             0.94964,             0.97596,             0.72883,                   0,                   0,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,              1.1086,             0.52925,              1.3658,             0.94258,             0.93975,             0.97756,             0.73335,                   0,                   0,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,              1.1275,             0.53159,              1.3641,             0.95303,             0.93345,             0.97726,             0.73167,                   0,                   0,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,              1.1088,             0.53238,              1.3626,             0.94026,             0.94123,             0.97767,             0.73299,                   0,                   0,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,              1.1193,             0.53506,              1.3655,             0.93549,             0.94551,             0.97553,             0.72965,                   0,                   0,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,              1.0887,             0.52694,              1.3589,             0.94534,             0.93121,             0.97527,              0.7276,                   0,                   0,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,              1.1071,             0.53307,              1.3602,             0.94064,              0.9375,             0.97491,             0.73283,                   0,                   0,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,              1.1087,             0.53167,              1.3434,             0.94156,             0.93885,             0.97533,             0.72904,                   0,                   0,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,               1.086,             0.52597,              1.3688,             0.94593,             0.93604,             0.97538,             0.73404,                   0,                   0,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,               1.096,             0.53074,              1.3645,             0.94312,             0.93938,             0.97713,             0.73447,                   0,                   0,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,              1.0902,             0.52761,              1.3526,             0.92798,             0.95009,             0.97525,             0.73557,                   0,                   0,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,               1.067,             0.51114,              1.3362,             0.94581,             0.93615,             0.97539,              0.7346,                   0,                   0,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,              1.0733,             0.51633,              1.3457,             0.93934,             0.94739,             0.97609,             0.73457,                   0,                   0,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,              1.0872,             0.52519,              1.3538,             0.94477,             0.94335,             0.97503,             0.73448,                   0,                   0,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,              1.0781,             0.52133,               1.349,             0.95513,               0.933,             0.97512,             0.73294,                   0,                   0,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,              0.9089,             0.43541,               1.339,             0.95145,             0.93397,             0.97435,             0.73487,                   0,                   0,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,             0.87641,             0.41276,              1.3242,             0.94207,             0.94322,             0.97476,             0.73104,                   0,                   0,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,             0.84897,             0.40174,              1.3163,             0.95846,             0.93076,             0.97606,             0.73314,                   0,                   0,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,             0.85111,             0.40355,              1.3134,             0.94444,              0.9401,             0.97659,             0.73649,                   0,                   0,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,             0.83898,             0.39578,              1.3028,             0.94589,             0.94313,             0.97702,              0.7376,                   0,                   0,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,             0.83618,             0.39251,              1.2941,             0.95497,               0.933,             0.97628,             0.74068,                   0,                   0,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,             0.83146,             0.39706,               1.299,             0.94877,             0.94102,             0.97738,             0.74193,                   0,                   0,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,             0.82915,             0.39429,              1.2915,              0.9477,              0.9429,             0.97697,             0.74212,                   0,                   0,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,             0.81677,             0.38794,              1.2828,             0.94501,             0.94269,              0.9775,              0.7423,                   0,                   0,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,             0.82124,              0.3912,              1.2932,             0.95005,             0.93975,             0.97874,             0.74402,                   0,                   0,                   0,          0.00019851,          0.00019851,          0.00019851
