                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
149,0.81422,0.39603,1.0765,0.95356,0.9348,0.97244,0.72011,1.0495,0.45341,1.3838,0.0027235,0.0027235,0.0027235
150,0.81569,0.39681,1.0738,0.94744,0.93215,0.97239,0.71403,1.0618,0.45842,1.3986,0.002674,0.002674,0.002674
151,0.80385,0.39307,1.0694,0.93923,0.94507,0.97167,0.71716,1.0515,0.4569,1.3919,0.0026245,0.0026245,0.0026245
152,0.81269,0.39889,1.0788,0.95148,0.9347,0.97258,0.7203,1.0528,0.4544,1.3914,0.002575,0.002575,0.002575
153,0.80285,0.39084,1.0626,0.9532,0.93615,0.97253,0.7261,1.0412,0.45118,1.3848,0.0025255,0.0025255,0.0025255
154,0.81561,0.39925,1.0706,0.95131,0.94007,0.97154,0.71964,1.0477,0.45208,1.3831,0.002476,0.002476,0.002476
155,0.79382,0.38706,1.0664,0.95505,0.9321,0.97054,0.72543,1.0444,0.45467,1.3797,0.0024265,0.0024265,0.0024265
156,0.78886,0.38729,1.064,0.94812,0.94065,0.97052,0.72146,1.0354,0.45007,1.3788,0.002377,0.002377,0.002377
157,0.7941,0.38917,1.0715,0.94192,0.94075,0.96914,0.72408,1.0359,0.45651,1.3773,0.0023275,0.0023275,0.0023275
158,0.78641,0.38357,1.0578,0.94894,0.93592,0.97141,0.72271,1.0469,0.45974,1.3937,0.002278,0.002278,0.002278
159,0.7802,0.38579,1.0522,0.9532,0.93419,0.9713,0.723,1.0464,0.45456,1.3968,0.0022285,0.0022285,0.0022285
160,0.79719,0.38613,1.0568,0.93438,0.94739,0.9712,0.71644,1.0513,0.45679,1.396,0.002179,0.002179,0.002179
161,0.78084,0.38535,1.0567,0.9429,0.9393,0.9713,0.72428,1.0337,0.45144,1.3909,0.0021295,0.0021295,0.0021295
162,0.77386,0.38013,1.0493,0.9467,0.93795,0.97257,0.72361,1.0379,0.45119,1.3933,0.00208,0.00208,0.00208
163,0.78247,0.38228,1.0571,0.94642,0.93712,0.96993,0.71847,1.0474,0.45836,1.4026,0.0020305,0.0020305,0.0020305
164,0.77472,0.37925,1.0564,0.9467,0.9339,0.97043,0.72363,1.045,0.45933,1.3957,0.001981,0.001981,0.001981
165,0.76835,0.38009,1.0511,0.9422,0.94155,0.97272,0.72666,1.0403,0.4566,1.392,0.0019315,0.0019315,0.0019315
166,0.76296,0.37707,1.0461,0.94509,0.93642,0.97265,0.72578,1.0333,0.45328,1.3917,0.001882,0.001882,0.001882
167,0.76819,0.37913,1.0465,0.95186,0.93351,0.97162,0.72889,1.0281,0.44929,1.3909,0.0018325,0.0018325,0.0018325
168,0.76884,0.3771,1.0435,0.9418,0.94514,0.97263,0.7282,1.0271,0.44938,1.3888,0.001783,0.001783,0.001783
169,0.76043,0.37674,1.0429,0.95567,0.93046,0.97256,0.72938,1.0264,0.45234,1.385,0.0017335,0.0017335,0.0017335
170,0.75387,0.37063,1.0357,0.9574,0.9297,0.9727,0.72577,1.0368,0.45297,1.3933,0.001684,0.001684,0.001684
171,0.75652,0.37598,1.0387,0.95974,0.93253,0.97328,0.72889,1.0274,0.44637,1.3888,0.0016345,0.0016345,0.0016345
172,0.74858,0.37124,1.0319,0.95665,0.93076,0.97146,0.72761,1.0253,0.44652,1.3898,0.001585,0.001585,0.001585
173,0.75176,0.37069,1.0318,0.94869,0.93947,0.97187,0.72773,1.0251,0.44915,1.3939,0.0015355,0.0015355,0.0015355
174,0.75184,0.37243,1.0369,0.95846,0.93366,0.97178,0.73148,1.0232,0.45211,1.3856,0.001486,0.001486,0.001486
175,0.73775,0.36501,1.0268,0.94987,0.93713,0.97107,0.72801,1.0271,0.45136,1.3916,0.0014365,0.0014365,0.0014365
