                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
167,1.0133,0.48265,1.1981,0.93293,0.93813,0.97029,0.67726,1.1481,0.49059,1.4269,0.0018325,0.0018325,0.0018325
168,1.0076,0.48126,1.1906,0.92991,0.93656,0.97024,0.68014,1.1466,0.49505,1.4262,0.001783,0.001783,0.001783
169,0.99894,0.48199,1.1925,0.92717,0.93435,0.96912,0.67868,1.157,0.49388,1.4367,0.0017335,0.0017335,0.0017335
170,0.99848,0.47613,1.1865,0.93646,0.92266,0.97075,0.67652,1.1584,0.4975,1.4394,0.001684,0.001684,0.001684
171,0.99576,0.47934,1.1877,0.92753,0.9339,0.97004,0.67602,1.1547,0.49303,1.4323,0.0016345,0.0016345,0.0016345
172,0.98831,0.4766,1.1798,0.92848,0.93402,0.97035,0.67794,1.1582,0.4972,1.4353,0.001585,0.001585,0.001585
173,0.99054,0.47578,1.1791,0.93154,0.92941,0.97248,0.67745,1.1543,0.49642,1.4305,0.0015355,0.0015355,0.0015355
174,0.98962,0.47477,1.1873,0.93757,0.92507,0.96949,0.68144,1.1474,0.49075,1.4286,0.001486,0.001486,0.001486
175,0.97879,0.46897,1.1772,0.92795,0.93812,0.97261,0.67756,1.1513,0.49171,1.4326,0.0014365,0.0014365,0.0014365
176,0.98029,0.47049,1.1859,0.93857,0.92761,0.96988,0.68184,1.1474,0.4896,1.4326,0.001387,0.001387,0.001387
177,0.96648,0.46696,1.1763,0.94096,0.92442,0.97194,0.68065,1.142,0.4895,1.427,0.0013375,0.0013375,0.0013375
178,0.97205,0.46789,1.1823,0.93934,0.92086,0.97005,0.67954,1.1506,0.49089,1.4367,0.001288,0.001288,0.001288
179,0.97889,0.4701,1.1755,0.94141,0.92581,0.971,0.67978,1.1438,0.48821,1.431,0.0012385,0.0012385,0.0012385
180,0.97138,0.4699,1.1798,0.93896,0.92266,0.96991,0.68035,1.1428,0.48853,1.4278,0.001189,0.001189,0.001189
181,0.97239,0.45948,1.1764,0.92238,0.9375,0.97084,0.68209,1.1437,0.48924,1.4271,0.0011395,0.0011395,0.0011395
182,0.97589,0.46955,1.1844,0.93582,0.92896,0.971,0.68372,1.1412,0.4887,1.4248,0.00109,0.00109,0.00109
183,0.95419,0.46091,1.1658,0.95056,0.91862,0.97433,0.68487,1.1384,0.48876,1.4234,0.0010405,0.0010405,0.0010405
184,0.97806,0.46488,1.1776,0.93517,0.93399,0.97316,0.6836,1.1426,0.48783,1.4255,0.000991,0.000991,0.000991
185,0.97378,0.46993,1.1862,0.93107,0.93975,0.97261,0.68387,1.1448,0.48777,1.4285,0.0009415,0.0009415,0.0009415
186,0.95883,0.46258,1.1696,0.93713,0.93163,0.97126,0.68317,1.1432,0.48886,1.4301,0.000892,0.000892,0.000892
187,0.95629,0.45978,1.1635,0.93507,0.9357,0.97216,0.6855,1.1365,0.48751,1.4259,0.0008425,0.0008425,0.0008425
188,0.95758,0.46206,1.1721,0.93779,0.93076,0.97198,0.68281,1.1346,0.48841,1.4219,0.000793,0.000793,0.000793
189,0.95273,0.45961,1.168,0.92533,0.94162,0.97059,0.68158,1.1341,0.49003,1.4222,0.0007435,0.0007435,0.0007435
190,0.94117,0.45351,1.157,0.94598,0.92125,0.97137,0.68344,1.1329,0.48998,1.4228,0.000694,0.000694,0.000694
191,0.896,0.43047,1.1746,0.93707,0.93076,0.97277,0.68908,1.1388,0.49334,1.429,0.0006445,0.0006445,0.0006445
192,0.87035,0.41155,1.1627,0.94785,0.91996,0.97203,0.68445,1.1422,0.48852,1.4373,0.000595,0.000595,0.000595
193,0.86802,0.40805,1.1586,0.94103,0.9256,0.97118,0.68471,1.1405,0.4904,1.4384,0.0005455,0.0005455,0.0005455
194,0.86118,0.40645,1.1562,0.94825,0.92269,0.97258,0.68681,1.135,0.48815,1.4329,0.000496,0.000496,0.000496
195,0.85696,0.40543,1.1574,0.94461,0.92131,0.97246,0.68543,1.1348,0.48897,1.4339,0.0004465,0.0004465,0.0004465
196,0.85262,0.40354,1.1519,0.9469,0.92086,0.97292,0.68721,1.1347,0.48681,1.435,0.000397,0.000397,0.000397
