               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
123,1.7705,0.90357,1.7292,0.9138,0.88399,0.95163,0.60171,0,0,0,0.003961,0.003961,0.003961
124,1.7617,0.88498,1.7344,0.90723,0.89299,0.95282,0.59904,0,0,0,0.0039115,0.0039115,0.0039115
125,1.7908,0.89,1.7279,0.89006,0.89523,0.94959,0.60175,0,0,0,0.003862,0.003862,0.003862
126,1.78,0.88821,1.722,0.89999,0.89344,0.95088,0.60158,0,0,0,0.0038125,0.0038125,0.0038125
127,1.764,0.8735,1.7042,0.90143,0.90048,0.9513,0.60449,0,0,0,0.003763,0.003763,0.003763
128,1.7602,0.88383,1.7169,0.8915,0.90872,0.95559,0.60403,0,0,0,0.0037135,0.0037135,0.0037135
129,1.7731,0.89195,1.7446,0.88767,0.90378,0.95172,0.59871,0,0,0,0.003664,0.003664,0.003664
130,1.7816,0.88591,1.7304,0.90336,0.90362,0.95789,0.60649,0,0,0,0.0036145,0.0036145,0.0036145
131,1.7532,0.87729,1.727,0.8891,0.91457,0.95594,0.6059,0,0,0,0.003565,0.003565,0.003565
132,1.7397,0.86082,1.7193,0.91234,0.89385,0.95736,0.60943,0,0,0,0.0035155,0.0035155,0.0035155
133,1.7481,0.85991,1.7031,0.90188,0.88862,0.95585,0.60942,0,0,0,0.003466,0.003466,0.003466
134,1.7482,0.8799,1.7461,0.8957,0.91322,0.95701,0.6114,0,0,0,0.0034165,0.0034165,0.0034165
135,1.7387,0.86547,1.7087,0.91302,0.89681,0.95901,0.61149,0,0,0,0.003367,0.003367,0.003367
136,1.7351,0.87654,1.7325,0.90073,0.90647,0.95729,0.61192,0,0,0,0.0033175,0.0033175,0.0033175
137,1.7264,0.86214,1.7024,0.9085,0.90178,0.95924,0.60944,0,0,0,0.003268,0.003268,0.003268
138,1.7461,0.86714,1.711,0.90725,0.90599,0.95776,0.61601,0,0,0,0.0032185,0.0032185,0.0032185
139,1.7209,0.84734,1.69,0.89137,0.91128,0.95862,0.61074,0,0,0,0.003169,0.003169,0.003169
140,1.7326,0.85671,1.6934,0.89682,0.90279,0.9573,0.61399,0,0,0,0.0031195,0.0031195,0.0031195
141,1.7272,0.84942,1.7039,0.89174,0.91097,0.95596,0.61242,0,0,0,0.00307,0.00307,0.00307
142,1.7461,0.87011,1.7099,0.90247,0.90423,0.95723,0.61416,0,0,0,0.0030205,0.0030205,0.0030205
143,1.7035,0.84617,1.6989,0.90884,0.89838,0.95397,0.61073,0,0,0,0.002971,0.002971,0.002971
144,1.7211,0.853,1.7064,0.90518,0.90137,0.95873,0.61692,0,0,0,0.0029215,0.0029215,0.0029215
145,1.7292,0.85474,1.7025,0.9001,0.90827,0.95669,0.61585,0,0,0,0.002872,0.002872,0.002872
146,1.7286,0.86298,1.7114,0.91437,0.89883,0.95981,0.6187,0,0,0,0.0028225,0.0028225,0.0028225
147,1.7213,0.85647,1.7232,0.90893,0.90558,0.95823,0.61769,0,0,0,0.002773,0.002773,0.002773
148,1.7231,0.85086,1.7012,0.89862,0.91502,0.95784,0.61375,0,0,0,0.0027235,0.0027235,0.0027235
149,1.7236,0.85155,1.6935,0.90999,0.90466,0.96018,0.61986,0,0,0,0.002674,0.002674,0.002674
150,1.7234,0.84782,1.7022,0.90441,0.91468,0.96105,0.62037,0,0,0,0.0026245,0.0026245,0.0026245
151,1.7107,0.82877,1.6788,0.89627,0.91996,0.95955,0.62002,0,0,0,0.002575,0.002575,0.002575
152,1.697,0.84157,1.6827,0.90451,0.91142,0.95902,0.61919,0,0,0,0.0025255,0.0025255,0.0025255
153,1.7169,0.84735,1.707,0.8962,0.90827,0.95568,0.62139,0,0,0,0.002476,0.002476,0.002476
154,1.7104,0.84783,1.6973,0.90395,0.91322,0.95976,0.61703,0,0,0,0.0024265,0.0024265,0.0024265
155,1.6885,0.84055,1.6946,0.91583,0.9051,0.96146,0.62327,0,0,0,0.002377,0.002377,0.002377
156,1.7025,0.82965,1.6799,0.91108,0.90558,0.9591,0.62565,0,0,0,0.0023275,0.0023275,0.0023275
157,1.6946,0.82645,1.6917,0.91067,0.90153,0.96248,0.6259,0,0,0,0.002278,0.002278,0.002278
158,1.7046,0.85035,1.6984,0.90664,0.91262,0.96082,0.62458,0,0,0,0.0022285,0.0022285,0.0022285
159,1.6833,0.83628,1.7054,0.90163,0.91906,0.96178,0.6244,0,0,0,0.002179,0.002179,0.002179
160,1.6903,0.8375,1.6833,0.90346,0.91308,0.96317,0.62882,0,0,0,0.0021295,0.0021295,0.0021295
161,1.6904,0.82278,1.6773,0.91445,0.90353,0.96274,0.62961,0,0,0,0.00208,0.00208,0.00208
162,1.6797,0.82635,1.6802,0.91474,0.90692,0.96436,0.63067,0,0,0,0.0020305,0.0020305,0.0020305
163,1.6933,0.83116,1.6689,0.90216,0.92038,0.96293,0.62904,0,0,0,0.001981,0.001981,0.001981
164,1.6818,0.83151,1.6906,0.90978,0.91457,0.96211,0.62664,0,0,0,0.0019315,0.0019315,0.0019315
165,1.6742,0.81498,1.6739,0.91541,0.90782,0.96333,0.62795,0,0,0,0.001882,0.001882,0.001882
166,1.6823,0.8195,1.666,0.91147,0.91322,0.96403,0.63055,0,0,0,0.0018325,0.0018325,0.0018325
167,1.6705,0.81026,1.6577,0.90691,0.91549,0.96461,0.63092,0,0,0,0.001783,0.001783,0.001783
168,1.6662,0.81987,1.6837,0.90718,0.91846,0.96526,0.63386,0,0,0,0.0017335,0.0017335,0.0017335
169,1.6813,0.82753,1.7045,0.90968,0.91277,0.96341,0.63326,0,0,0,0.001684,0.001684,0.001684
170,1.6488,0.80737,1.6555,0.90815,0.91592,0.96491,0.63445,0,0,0,0.0016345,0.0016345,0.0016345
171,1.6711,0.8122,1.6447,0.9173,0.90273,0.96417,0.63199,0,0,0,0.001585,0.001585,0.001585
172,1.6493,0.80708,1.6517,0.90956,0.91351,0.9658,0.63462,0,0,0,0.0015355,0.0015355,0.0015355
