                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
83,1.1107,0.54284,1.2116,1.1794,0.52427,1.235,0.89892,0.89176,0.95603,0.6265,1.1861,0.5444,1.3365,1.2118,0.49828,1.3496,0.0012021,0.0012021,0.0012021
84,1.0776,0.5301,1.1926,1.1449,0.5142,1.211,0.90275,0.9016,0.95641,0.63114,1.1798,0.54649,1.3378,1.2107,0.4859,1.3501,0.0011922,0.0011922,0.0011922
85,1.0679,0.52702,1.195,1.1294,0.51102,1.214,0.88626,0.8969,0.94811,0.62122,1.2011,0.54664,1.3502,1.2395,0.50973,1.3722,0.0011824,0.0011824,0.0011824
86,1.0728,0.52,1.1956,1.137,0.49903,1.2155,0.91988,0.88275,0.95413,0.62871,1.1853,0.54355,1.3372,1.2222,0.51025,1.3456,0.0011725,0.0011725,0.0011725
87,1.068,0.52535,1.1958,1.1303,0.51465,1.2085,0.90844,0.89224,0.95235,0.61763,1.1928,0.55045,1.3473,1.2273,0.50768,1.3579,0.0011627,0.0011627,0.0011627
88,1.0666,0.52527,1.1957,1.1323,0.51755,1.2137,0.90396,0.88876,0.95579,0.62717,1.1876,0.5436,1.3387,1.2177,0.50251,1.3452,0.0011528,0.0011528,0.0011528
89,1.058,0.51497,1.1864,1.1179,0.50093,1.2064,0.90379,0.9081,0.95955,0.6214,1.1927,0.53568,1.344,1.2214,0.49078,1.3621,0.001143,0.001143,0.001143
90,1.067,0.52178,1.1875,1.1284,0.50833,1.207,0.90809,0.88849,0.9538,0.6271,1.1781,0.54289,1.3299,1.2156,0.4932,1.3488,0.0011331,0.0011331,0.0011331
91,1.049,0.51613,1.1883,1.1126,0.50252,1.2038,0.91032,0.90368,0.95996,0.63117,1.1777,0.52294,1.3269,1.206,0.47746,1.3345,0.0011233,0.0011233,0.0011233
92,1.0553,0.51296,1.1722,1.116,0.49823,1.1883,0.90931,0.89613,0.95698,0.63201,1.1824,0.53094,1.3258,1.2161,0.48147,1.3492,0.0011134,0.0011134,0.0011134
93,1.0533,0.51681,1.1804,1.1154,0.50328,1.2019,0.92707,0.89433,0.96248,0.64118,1.1606,0.52357,1.3224,1.1853,0.46789,1.3379,0.0011036,0.0011036,0.0011036
94,1.0357,0.50574,1.1739,1.0933,0.48104,1.1946,0.90966,0.90423,0.95887,0.63295,1.1798,0.52652,1.3288,1.216,0.47,1.3492,0.0010937,0.0010937,0.0010937
95,1.0412,0.51405,1.1759,1.1034,0.49289,1.1951,0.90551,0.90288,0.96007,0.63794,1.1699,0.51972,1.3212,1.1969,0.46367,1.3356,0.0010839,0.0010839,0.0010839
96,1.0176,0.49379,1.1565,1.0787,0.47203,1.1748,0.92027,0.90513,0.96129,0.64396,1.1517,0.51309,1.3197,1.1818,0.46238,1.3328,0.001074,0.001074,0.001074
97,1.0116,0.49922,1.1603,1.0711,0.48371,1.1785,0.91008,0.89928,0.95939,0.63502,1.1753,0.52667,1.3385,1.2084,0.48595,1.3467,0.0010642,0.0010642,0.0010642
98,1.0304,0.50011,1.1621,1.0946,0.48217,1.1817,0.91439,0.90018,0.96202,0.64332,1.1449,0.51003,1.3046,1.1739,0.47903,1.3218,0.0010543,0.0010543,0.0010543
99,1.0244,0.49642,1.1584,1.0857,0.47376,1.177,0.92111,0.89568,0.96065,0.63853,1.1593,0.5171,1.3253,1.1942,0.47113,1.343,0.0010445,0.0010445,0.0010445
100,1.0058,0.49343,1.1609,1.0657,0.47072,1.1788,0.92157,0.89289,0.96133,0.64026,1.1576,0.51993,1.3143,1.1919,0.48056,1.3292,0.0010346,0.0010346,0.0010346
101,0.99132,0.48769,1.1483,1.0533,0.46655,1.1678,0.93685,0.88714,0.96394,0.64238,1.1486,0.51521,1.3208,1.1766,0.46794,1.3411,0.0010248,0.0010248,0.0010248
102,0.99171,0.48841,1.1448,1.0547,0.47346,1.1669,0.90953,0.90333,0.9603,0.64603,1.1403,0.5129,1.3129,1.1657,0.47509,1.3245,0.0010149,0.0010149,0.0010149
103,0.98437,0.48227,1.1433,1.0469,0.4633,1.162,0.91957,0.89748,0.9653,0.6455,1.1458,0.50847,1.3123,1.1777,0.46007,1.3325,0.0010051,0.0010051,0.0010051
104,0.99033,0.48041,1.1359,1.0501,0.45017,1.1555,0.90755,0.9093,0.96297,0.64385,1.1445,0.51136,1.3105,1.1759,0.4634,1.329,0.00099522,0.00099522,0.00099522
105,0.9778,0.47332,1.1348,1.0368,0.44002,1.1519,0.9189,0.90171,0.96468,0.6472,1.129,0.50886,1.3001,1.1618,0.45947,1.315,0.00098537,0.00098537,0.00098537
106,0.99172,0.47646,1.1419,1.0478,0.45269,1.1591,0.91233,0.90917,0.9612,0.6476,1.1321,0.50363,1.3011,1.1623,0.47219,1.3141,0.00097552,0.00097552,0.00097552
107,0.96275,0.47195,1.1209,1.0248,0.44936,1.1396,0.90465,0.91718,0.96372,0.64792,1.1328,0.50468,1.305,1.1633,0.45157,1.3235,0.00096567,0.00096567,0.00096567
108,0.96932,0.47098,1.1305,1.0288,0.44491,1.1467,0.91263,0.92131,0.96813,0.6539,1.1253,0.49342,1.3084,1.1553,0.44369,1.3229,0.00095582,0.00095582,0.00095582
109,0.96458,0.47551,1.1332,1.0234,0.45447,1.1531,0.91156,0.91758,0.96658,0.6521,1.1241,0.49793,1.3042,1.1555,0.45302,1.3228,0.00094597,0.00094597,0.00094597
110,0.97899,0.47219,1.1338,1.0379,0.44459,1.153,0.91799,0.91097,0.96228,0.6508,1.1228,0.50245,1.3104,1.1598,0.45396,1.3296,0.00093612,0.00093612,0.00093612
111,0.93593,0.45955,1.1061,0.9982,0.43571,1.1234,0.91986,0.89807,0.9617,0.65509,1.1147,0.50242,1.308,1.1474,0.46583,1.3262,0.00092627,0.00092627,0.00092627
112,0.95204,0.467,1.1159,1.0101,0.45107,1.1337,0.92757,0.89248,0.96003,0.64957,1.1195,0.50505,1.3042,1.1522,0.46216,1.3256,0.00091642,0.00091642,0.00091642
113,0.95302,0.46927,1.1204,1.013,0.45605,1.1412,0.92413,0.90063,0.96465,0.65321,1.1224,0.49739,1.3082,1.1566,0.45369,1.3311,0.00090657,0.00090657,0.00090657
114,0.95842,0.4631,1.1149,1.0132,0.43923,1.1322,0.91362,0.90839,0.96243,0.65324,1.123,0.49862,1.3059,1.1549,0.45649,1.3295,0.00089672,0.00089672,0.00089672
115,0.92554,0.45466,1.1123,0.98375,0.43502,1.133,0.91538,0.90959,0.96156,0.65382,1.1262,0.50126,1.3085,1.1549,0.46822,1.3274,0.00088687,0.00088687,0.00088687
116,0.93029,0.45607,1.1051,0.98968,0.43486,1.125,0.91371,0.90692,0.96161,0.65167,1.1162,0.49399,1.3021,1.1506,0.45066,1.328,0.00087701,0.00087701,0.00087701
117,0.92159,0.44764,1.1066,0.9773,0.42218,1.1264,0.91248,0.91097,0.96417,0.65759,1.102,0.49469,1.2929,1.1353,0.45991,1.318,0.00086716,0.00086716,0.00086716
118,0.93608,0.45689,1.1106,0.9983,0.4334,1.1324,0.92163,0.89838,0.96131,0.65795,1.1045,0.48814,1.2947,1.1405,0.45522,1.3237,0.00085731,0.00085731,0.00085731
119,0.90661,0.44322,1.0943,0.96536,0.4164,1.1154,0.90986,0.90768,0.96132,0.65416,1.1092,0.48616,1.2965,1.1439,0.45924,1.3203,0.00084746,0.00084746,0.00084746
120,0.9127,0.44145,1.0885,0.97645,0.41739,1.1109,0.92556,0.89613,0.96103,0.6518,1.105,0.48204,1.2931,1.1383,0.45612,1.3185,0.00083761,0.00083761,0.00083761
121,0.9128,0.44688,1.0981,0.97226,0.42557,1.1186,0.90744,0.91688,0.9602,0.65413,1.105,0.48379,1.3057,1.1361,0.45521,1.3261,0.00082776,0.00082776,0.00082776
122,0.92576,0.44747,1.1027,0.98541,0.42589,1.1233,0.91442,0.91284,0.96043,0.6562,1.0949,0.49346,1.2875,1.1287,0.45111,1.3145,0.00081791,0.00081791,0.00081791
123,0.89867,0.43552,1.0871,0.95712,0.40332,1.1096,0.90873,0.91332,0.96204,0.66068,1.0914,0.48965,1.2804,1.1334,0.45244,1.3127,0.00080806,0.00080806,0.00080806
124,0.88717,0.43611,1.0794,0.94827,0.40602,1.1001,0.92767,0.90546,0.96224,0.65767,1.0979,0.48195,1.2882,1.1341,0.44962,1.3169,0.00079821,0.00079821,0.00079821
125,0.89988,0.43788,1.084,0.96187,0.41147,1.1046,0.9164,0.91142,0.96221,0.65895,1.0962,0.48671,1.2856,1.1348,0.45299,1.3119,0.00078836,0.00078836,0.00078836
126,0.88626,0.432,1.0785,0.95163,0.40534,1.1002,0.91684,0.90692,0.96206,0.65585,1.0831,0.48353,1.2875,1.1246,0.44903,1.3183,0.00077851,0.00077851,0.00077851
127,0.88434,0.43484,1.0813,0.94155,0.40837,1.1027,0.92222,0.91097,0.96382,0.6634,1.083,0.47913,1.2815,1.1158,0.44184,1.3034,0.00076866,0.00076866,0.00076866
128,0.87846,0.42908,1.069,0.94223,0.40255,1.0894,0.92616,0.90333,0.96362,0.6608,1.0799,0.48268,1.2908,1.1197,0.45201,1.3115,0.00075881,0.00075881,0.00075881
129,0.87456,0.42498,1.076,0.9355,0.39579,1.0967,0.91657,0.91592,0.96259,0.65851,1.0814,0.47899,1.2884,1.1203,0.4444,1.3123,0.00074896,0.00074896,0.00074896
130,0.87585,0.43105,1.0751,0.93668,0.40152,1.0951,0.93056,0.90385,0.96337,0.6623,1.0789,0.47586,1.2856,1.1146,0.4486,1.3061,0.0007391,0.0007391,0.0007391
131,0.88264,0.43046,1.0748,0.94096,0.39952,1.0942,0.92398,0.91818,0.96346,0.66496,1.0752,0.47752,1.2804,1.1079,0.44084,1.3031,0.00072925,0.00072925,0.00072925
132,0.8592,0.41827,1.0656,0.9178,0.38724,1.0858,0.92584,0.90378,0.96445,0.66446,1.0789,0.47544,1.2857,1.1134,0.44558,1.306,0.0007194,0.0007194,0.0007194
