                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
131,1.1887,0.59158,1.1844,1.2513,0.57234,1.2121,0.88668,0.89717,0.94642,0.61855,1.202,0.56724,1.2368,1.2346,0.50958,1.2696,0.00072925,0.00072925,0.00072925
132,1.1663,0.57678,1.1765,1.2274,0.56308,1.2041,0.89138,0.89297,0.95426,0.6219,1.1969,0.55542,1.2333,1.2336,0.49048,1.2676,0.0007194,0.0007194,0.0007194
133,1.1802,0.58038,1.185,1.2404,0.56064,1.21,0.91189,0.86552,0.95158,0.62051,1.1956,0.55899,1.2325,1.2331,0.50273,1.264,0.00070955,0.00070955,0.00070955
134,1.1823,0.5856,1.179,1.2466,0.57382,1.2072,0.88444,0.89523,0.95098,0.62226,1.1951,0.55603,1.231,1.2307,0.50655,1.2656,0.0006997,0.0006997,0.0006997
135,1.1746,0.58041,1.1793,1.2371,0.56174,1.2111,0.88309,0.89074,0.9488,0.6187,1.2025,0.55878,1.2334,1.2328,0.50958,1.2629,0.00068985,0.00068985,0.00068985
136,1.1728,0.57759,1.178,1.2319,0.55984,1.2067,0.88362,0.90513,0.95311,0.62267,1.1974,0.55622,1.2326,1.229,0.4935,1.263,0.00068,0.00068,0.00068
137,1.172,0.57887,1.1751,1.2369,0.5571,1.2039,0.88415,0.89225,0.95148,0.61962,1.1972,0.55362,1.2349,1.23,0.50469,1.2632,0.00067015,0.00067015,0.00067015
138,1.1577,0.56615,1.1744,1.2207,0.54486,1.2032,0.90702,0.88607,0.95027,0.62373,1.1954,0.55362,1.2334,1.2269,0.49812,1.2629,0.0006603,0.0006603,0.0006603
139,1.1671,0.57563,1.1797,1.2334,0.5525,1.211,0.87615,0.9129,0.95132,0.61881,1.2003,0.55101,1.2349,1.2365,0.49264,1.2728,0.00065045,0.00065045,0.00065045
140,1.1722,0.57669,1.1765,1.2383,0.55676,1.2022,0.89821,0.89271,0.95163,0.62402,1.1965,0.54776,1.2334,1.227,0.49069,1.2558,0.0006406,0.0006406,0.0006406
141,1.1486,0.57267,1.1717,1.2131,0.56005,1.197,0.90341,0.89793,0.95073,0.6212,1.1972,0.55077,1.2246,1.2375,0.49782,1.2532,0.00063075,0.00063075,0.00063075
142,1.1481,0.56785,1.1704,1.2079,0.5531,1.1943,0.8958,0.89676,0.95292,0.62121,1.1937,0.54508,1.2276,1.2322,0.49462,1.2565,0.0006209,0.0006209,0.0006209
143,1.149,0.56711,1.1626,1.2101,0.5555,1.1899,0.87213,0.9108,0.95471,0.62688,1.1843,0.54418,1.2189,1.2162,0.49876,1.2518,0.00061104,0.00061104,0.00061104
144,1.1581,0.56906,1.1688,1.2193,0.55485,1.1985,0.88377,0.90599,0.95068,0.62457,1.1899,0.54328,1.2276,1.2247,0.49389,1.2636,0.00060119,0.00060119,0.00060119
145,1.1491,0.56551,1.1614,1.2171,0.54796,1.1927,0.88593,0.90333,0.95332,0.62274,1.1863,0.54521,1.2248,1.2226,0.49509,1.2544,0.00059134,0.00059134,0.00059134
146,1.1401,0.56376,1.1654,1.2049,0.54501,1.1948,0.89002,0.90647,0.95417,0.62704,1.1775,0.54089,1.2181,1.2168,0.48675,1.2466,0.00058149,0.00058149,0.00058149
147,1.1414,0.55977,1.1548,1.2026,0.5381,1.1842,0.89921,0.89793,0.95348,0.62586,1.1829,0.53752,1.2234,1.2167,0.48074,1.2573,0.00057164,0.00057164,0.00057164
148,1.1367,0.55778,1.1572,1.1942,0.53177,1.1872,0.88382,0.91457,0.95359,0.62994,1.1797,0.54248,1.221,1.2177,0.4767,1.259,0.00056179,0.00056179,0.00056179
149,1.1326,0.55789,1.16,1.1963,0.53765,1.1912,0.91053,0.8969,0.95411,0.63043,1.1724,0.53309,1.2152,1.2088,0.47413,1.254,0.00055194,0.00055194,0.00055194
150,1.1424,0.56805,1.1642,1.2061,0.54854,1.1985,0.89707,0.90558,0.95315,0.629,1.1784,0.54176,1.2168,1.2108,0.48651,1.2558,0.00054209,0.00054209,0.00054209
151,1.1124,0.5532,1.1498,1.1769,0.53244,1.1895,0.91122,0.89838,0.95284,0.62802,1.1803,0.53559,1.2169,1.214,0.47705,1.2573,0.00053224,0.00053224,0.00053224
152,1.1301,0.55587,1.1519,1.1955,0.53482,1.192,0.89055,0.90734,0.95328,0.6317,1.177,0.53075,1.2167,1.2132,0.46999,1.2634,0.00052239,0.00052239,0.00052239
153,1.1335,0.55934,1.1568,1.1992,0.54339,1.1904,0.90736,0.88964,0.95227,0.63058,1.1818,0.53333,1.2168,1.2161,0.47747,1.2526,0.00051254,0.00051254,0.00051254
154,1.1335,0.55472,1.1506,1.2015,0.5302,1.1845,0.90258,0.90396,0.95447,0.6327,1.1735,0.53546,1.2099,1.2091,0.48385,1.2493,0.00050269,0.00050269,0.00050269
155,1.1195,0.54959,1.1444,1.1844,0.5288,1.1821,0.88325,0.90558,0.95316,0.63154,1.1751,0.53472,1.2112,1.2096,0.48526,1.2571,0.00049284,0.00049284,0.00049284
156,1.111,0.54361,1.1412,1.1759,0.51751,1.1771,0.87944,0.91513,0.9538,0.62883,1.1809,0.53063,1.2164,1.2195,0.48097,1.2592,0.00048299,0.00048299,0.00048299
157,1.1299,0.55284,1.1499,1.1902,0.53204,1.184,0.89751,0.90165,0.95683,0.6288,1.181,0.53143,1.2228,1.2161,0.47568,1.2646,0.00047313,0.00047313,0.00047313
158,1.1078,0.54324,1.1346,1.1742,0.51468,1.1728,0.89188,0.90468,0.95317,0.63151,1.1747,0.52764,1.2157,1.2063,0.48033,1.2586,0.00046328,0.00046328,0.00046328
159,1.1133,0.54352,1.1399,1.1709,0.52033,1.1759,0.91869,0.87893,0.95436,0.63337,1.1717,0.52618,1.213,1.1992,0.48873,1.2466,0.00045343,0.00045343,0.00045343
160,1.1149,0.54719,1.142,1.1784,0.5339,1.1755,0.88602,0.91097,0.95053,0.6305,1.1677,0.52586,1.2115,1.2026,0.48447,1.252,0.00044358,0.00044358,0.00044358
161,1.0967,0.5381,1.1401,1.1592,0.51073,1.1764,0.88569,0.90928,0.95025,0.63239,1.1691,0.52537,1.2152,1.2038,0.47615,1.2557,0.00043373,0.00043373,0.00043373
162,1.1075,0.54481,1.139,1.1737,0.53269,1.1708,0.89958,0.90108,0.95456,0.63581,1.1609,0.52397,1.2096,1.1925,0.47327,1.2462,0.00042388,0.00042388,0.00042388
163,1.1068,0.54392,1.1411,1.1693,0.51872,1.175,0.8962,0.90692,0.95312,0.63576,1.1652,0.52472,1.2113,1.1962,0.47327,1.2466,0.00041403,0.00041403,0.00041403
164,1.1131,0.54357,1.1422,1.1724,0.52154,1.178,0.9099,0.88894,0.95344,0.63364,1.1622,0.52588,1.2077,1.192,0.47767,1.2429,0.00040418,0.00040418,0.00040418
165,1.0903,0.53689,1.1242,1.1548,0.51552,1.1591,0.91628,0.89071,0.95659,0.63476,1.1643,0.52185,1.206,1.1921,0.47306,1.2417,0.00039433,0.00039433,0.00039433
166,1.0927,0.537,1.1252,1.1513,0.51214,1.1568,0.90614,0.90962,0.9594,0.6382,1.1608,0.51806,1.2035,1.1892,0.46578,1.2385,0.00038448,0.00038448,0.00038448
167,1.0909,0.53503,1.1244,1.1537,0.52082,1.1536,0.91242,0.89478,0.95522,0.63355,1.1618,0.51858,1.2045,1.1943,0.46974,1.2372,0.00037463,0.00037463,0.00037463
168,1.0916,0.53289,1.1331,1.1515,0.51654,1.1637,0.90877,0.89478,0.95513,0.63302,1.1609,0.5213,1.2051,1.1883,0.481,1.2348,0.00036478,0.00036478,0.00036478
169,1.1125,0.5417,1.1394,1.1745,0.52661,1.1697,0.88505,0.91772,0.95485,0.63493,1.16,0.52484,1.2034,1.1908,0.46978,1.2378,0.00035493,0.00035493,0.00035493
170,1.0825,0.532,1.1246,1.1465,0.51397,1.1538,0.91576,0.88473,0.95312,0.63964,1.1527,0.5226,1.1997,1.187,0.47151,1.2346,0.00034507,0.00034507,0.00034507
171,1.0796,0.53404,1.1215,1.1477,0.51772,1.1564,0.90077,0.89387,0.95058,0.63481,1.1613,0.52451,1.2048,1.1927,0.47999,1.2422,0.00033522,0.00033522,0.00033522
172,1.0907,0.53154,1.1306,1.1516,0.51282,1.1625,0.90308,0.90078,0.95562,0.63649,1.1626,0.52375,1.2077,1.1945,0.47146,1.2426,0.00032537,0.00032537,0.00032537
173,1.0845,0.53403,1.1264,1.1452,0.51335,1.1597,0.9083,0.88939,0.95424,0.63615,1.1583,0.52462,1.2015,1.1864,0.47926,1.2354,0.00031552,0.00031552,0.00031552
174,1.081,0.53734,1.129,1.1469,0.51632,1.1596,0.90213,0.90558,0.95661,0.63938,1.1533,0.52005,1.2026,1.18,0.46818,1.2317,0.00030567,0.00030567,0.00030567
175,1.0692,0.52973,1.1193,1.131,0.50971,1.1498,0.89458,0.91188,0.95626,0.63917,1.1549,0.52036,1.1998,1.1809,0.4736,1.2285,0.00029582,0.00029582,0.00029582
176,1.0743,0.53371,1.1209,1.1372,0.5202,1.1491,0.91336,0.89109,0.95258,0.63872,1.1521,0.51745,1.1983,1.1806,0.47624,1.2272,0.00028597,0.00028597,0.00028597
177,1.0756,0.52578,1.1176,1.1383,0.51394,1.1482,0.91554,0.89681,0.95596,0.63914,1.1532,0.51638,1.1987,1.1796,0.47883,1.2284,0.00027612,0.00027612,0.00027612
178,1.0619,0.52026,1.1201,1.1232,0.49519,1.1487,0.89727,0.91457,0.95816,0.63993,1.145,0.51537,1.1949,1.1728,0.47446,1.2258,0.00026627,0.00026627,0.00026627
179,1.0726,0.52168,1.117,1.14,0.50468,1.1489,0.89662,0.90647,0.95731,0.63937,1.1484,0.5162,1.1959,1.1792,0.4675,1.2282,0.00025642,0.00025642,0.00025642
180,1.0743,0.52619,1.1162,1.1373,0.50358,1.1464,0.8859,0.92536,0.95741,0.64132,1.152,0.5155,1.1955,1.182,0.47125,1.2276,0.00024657,0.00024657,0.00024657
181,1.0723,0.52362,1.1133,1.1383,0.50324,1.1447,0.90556,0.90378,0.95452,0.63991,1.1496,0.51656,1.1938,1.1805,0.47029,1.2284,0.00023672,0.00023672,0.00023672
182,1.051,0.51651,1.1057,1.1117,0.4909,1.1354,0.91313,0.89658,0.95447,0.6419,1.1492,0.5161,1.1957,1.1769,0.4677,1.2264,0.00022687,0.00022687,0.00022687
183,1.0781,0.52647,1.1205,1.1363,0.50244,1.1487,0.90733,0.89928,0.95398,0.64092,1.1502,0.51458,1.1961,1.1807,0.46688,1.2288,0.00021701,0.00021701,0.00021701
184,1.0622,0.51736,1.1086,1.1222,0.49513,1.1384,0.90195,0.90827,0.9557,0.64013,1.1527,0.51617,1.1991,1.1813,0.4681,1.23,0.00020716,0.00020716,0.00020716
185,1.0625,0.51859,1.1186,1.1215,0.49956,1.1484,0.90675,0.90504,0.95399,0.63981,1.1483,0.51226,1.1962,1.1777,0.47162,1.2272,0.00019731,0.00019731,0.00019731
186,1.0511,0.51885,1.1115,1.1113,0.49444,1.1421,0.91027,0.90333,0.95316,0.64368,1.1444,0.5118,1.1935,1.1777,0.46576,1.2251,0.00018746,0.00018746,0.00018746
187,1.068,0.52127,1.1185,1.1266,0.49944,1.1453,0.91331,0.90288,0.95668,0.64512,1.1467,0.51119,1.1946,1.1744,0.46745,1.2216,0.00017761,0.00017761,0.00017761
188,1.0482,0.51544,1.1123,1.106,0.49907,1.1415,0.90443,0.90378,0.95505,0.64224,1.1484,0.50901,1.196,1.1763,0.47023,1.222,0.00016776,0.00016776,0.00016776
189,1.0543,0.51642,1.1041,1.1178,0.49898,1.1343,0.91059,0.90672,0.95857,0.6441,1.1453,0.50759,1.1927,1.1724,0.45816,1.2235,0.00015791,0.00015791,0.00015791
190,1.0584,0.5155,1.107,1.118,0.49215,1.1364,0.89934,0.91596,0.95617,0.64328,1.1452,0.50816,1.1921,1.1726,0.46027,1.222,0.00014806,0.00014806,0.00014806
191,1.0365,0.50967,1.0971,1.0975,0.49159,1.1277,0.90279,0.90827,0.95591,0.64338,1.1436,0.5081,1.1904,1.1719,0.46472,1.2204,0.00013821,0.00013821,0.00013821
192,1.0031,0.47923,1.0953,1.0452,0.4196,1.1225,0.90876,0.90467,0.95702,0.64206,1.149,0.5132,1.198,1.1791,0.46398,1.2311,0.00012836,0.00012836,0.00012836
193,0.98088,0.46388,1.0804,1.0189,0.3969,1.1048,0.9075,0.90198,0.95508,0.63925,1.1504,0.51174,1.1959,1.1775,0.46403,1.2264,0.00011851,0.00011851,0.00011851
194,0.98437,0.46401,1.0845,1.0212,0.39774,1.1121,0.88999,0.91304,0.95393,0.63925,1.1485,0.50987,1.1945,1.1766,0.46501,1.2258,0.00010866,0.00010866,0.00010866
195,0.97913,0.46563,1.0769,1.0217,0.39344,1.1068,0.89096,0.91727,0.95591,0.64149,1.1475,0.50841,1.1925,1.1775,0.46245,1.2266,9.88E-05,9.88E-05,9.88E-05
196,0.96931,0.45715,1.0765,1.0069,0.38811,1.1032,0.9006,0.90333,0.9556,0.64039,1.1475,0.50983,1.1954,1.1734,0.46415,1.2288,8.90E-05,8.90E-05,8.90E-05
197,0.96919,0.45808,1.0754,1.0083,0.39224,1.1002,0.90005,0.90962,0.95749,0.64113,1.1477,0.50928,1.1953,1.1737,0.46334,1.2282,7.91E-05,7.91E-05,7.91E-05
198,0.96277,0.45583,1.0756,1.0004,0.39388,1.1019,0.90066,0.90782,0.95764,0.64481,1.1433,0.50636,1.1947,1.1695,0.46012,1.2282,6.93E-05,6.93E-05,6.93E-05
199,0.95741,0.4528,1.0696,0.994,0.3876,1.0968,0.9038,0.91052,0.95703,0.64433,1.1426,0.50645,1.1943,1.1717,0.45339,1.23,5.94E-05,5.94E-05,5.94E-05
200,0.96427,0.45498,1.0691,1.0058,0.38868,1.0962,0.89837,0.91414,0.95675,0.64497,1.1424,0.50638,1.194,1.1686,0.45755,1.2264,4.96E-05,4.96E-05,4.96E-05
201,0.95663,0.45423,1.0663,0.99678,0.38751,1.0944,0.89758,0.9103,0.95613,0.64202,1.1456,0.50672,1.1966,1.1683,0.46389,1.226,3.97E-05,3.97E-05,3.97E-05
